Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (total scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
CHEECA_80W_25N,24.898,-80.618,3/30/17,3:17,353.1,2,7.03,404.8,2,5.74,1017.1,29.3,101.04,25.543,36.727,355.6,407.2,344.6,394.6,-50,345.7,395.8,-50.2,-999,5,0.079,2,2.291,2,228.4,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,6:17,346.7,2,8.88,404.6,2,7.86,1015.8,27.3,100.97,25.373,36.761,349.8,407.8,338.6,394.8,-56.2,339.7,396.1,-56.4,8.116,2,0.088,2,2.597,2,228.3,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,9:17,353.2,2,8.77,405,2,7.77,1015.6,26.5,100.55,25.229,36.775,356.3,408.2,345,395.2,-50.3,346.1,396.5,-50.4,8.107,2,-999,5,2.867,2,219.7,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,12:17,360.8,2,8.86,405.2,2,7.84,1016.5,26,99.79,25.041,36.818,364,408.4,352.9,395.9,-43,354,397.1,-43.1,8.1,2,-999,5,4.18,2,207.4,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,15:17,339.3,2,8.94,405,2,7.99,1016.1,25.8,100.66,25.123,36.768,342.3,408.2,331.7,395.5,-63.9,332.7,396.8,-64.1,8.122,2,-999,5,3.894,2,225.9,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,18:17,339.1,2,9.72,404.6,2,9.18,1015,25.9,101.4,25.374,36.776,342.4,408.4,331.2,395,-63.8,332.3,396.3,-64,8.121,2,-999,5,4.372,2,228.4,2
CHEECA_80W_25N,24.898,-80.618,3/30/17,21:17,323.9,2,9.65,405.2,2,7.72,1013.8,26.5,102.4,25.648,36.813,327.1,408.3,315.9,394.3,-78.5,316.9,395.6,-78.7,8.13,2,-999,5,5.558,2,239.3,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,0:17,341.7,2,8.78,404.6,2,7.31,1013.9,27.4,102.53,25.657,36.808,344.7,407.6,332.9,393.6,-60.8,333.9,394.9,-60.9,8.117,2,-999,5,4.602,2,228,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,3:17,326.2,2,8.9,404.1,2,8.03,1014.9,27,102.91,25.426,36.79,329.1,407.4,318.3,394,-75.7,319.3,395.2,-75.9,8.137,2,0.144,2,5.513,2,233.5,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,6:17,341.2,2,8.74,404.1,2,8.22,1013.9,26.4,102.49,25.33,36.75,344.2,407.4,332.6,393.7,-61.1,333.7,395,-61.3,8.123,2,0.138,2,6.668,2,224,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,9:17,351.5,2,8.79,403.9,2,8.32,1012.8,26,101.69,25.194,36.756,354.6,407.3,342.4,393.2,-50.9,343.5,394.5,-51,8.107,2,-999,5,9.127,2,213.4,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,12:17,347.7,2,9.13,404.3,2,8.51,1015.2,25.8,100.89,25.018,36.772,350.9,407.8,339.7,394.8,-55.1,340.8,396.1,-55.3,8.113,2,-999,5,9.877,2,208.7,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,15:17,343.6,2,9.98,405.6,2,8.89,1015.7,26,100.62,25.169,36.759,347,409.3,336,396.3,-60.3,337.1,397.6,-60.5,8.12,2,-999,5,6.769,2,214.1,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,18:17,343.3,2,10.26,405.8,2,10.01,1014.6,26.6,100.98,25.553,36.763,346.8,409.9,335.3,396.2,-60.9,336.3,397.5,-61.1,8.122,2,-999,5,5.13,2,218.3,2
CHEECA_80W_25N,24.898,-80.618,3/31/17,21:17,340,2,9.7,407.5,2,7.78,1012.7,27.7,101.36,25.922,36.791,343.3,410.7,331,396,-65,332,397.2,-65.2,8.117,2,-999,5,6.316,2,225.3,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,0:17,346.7,2,9.24,406,2,7.97,1012.7,28.4,101.57,25.933,36.71,349.9,409.2,337.4,394.5,-57.2,338.4,395.8,-57.4,8.111,2,-999,5,5.307,2,221.1,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,3:17,356.4,2,9.75,404.5,2,8.94,1014.2,27.8,101.06,25.851,36.684,359.9,408.2,347.5,394.2,-46.7,348.6,395.4,-46.8,8.102,2,0.118,2,4.843,2,211,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,6:17,349.9,2,9.73,404.4,2,9.07,1013.7,27.3,101.13,25.802,36.674,353.3,408.1,341.1,393.9,-52.8,342.1,395.1,-53,8.112,2,0.123,2,5.11,2,218.3,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,9:17,363.3,2,9.64,404.4,2,9.12,1014.7,27,100.53,25.755,36.679,366.8,408.1,354.4,394.4,-39.9,355.6,395.6,-40.1,8.091,2,-999,5,4.474,2,208,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,12:17,373.5,2,10.24,409.8,2,9.9,1016.3,26.8,99.61,25.713,36.682,377.3,413.9,365.2,400.6,-35.4,366.4,401.9,-35.5,8.084,2,-999,5,3.907,2,197.2,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,15:17,374.9,2,10.73,404.4,2,10.68,1017.4,27.1,99.78,26.179,36.656,379,408.8,366.9,395.8,-28.9,368.1,397,-29,8.093,2,-999,5,3.291,2,208.7,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,18:17,380.1,2,10.92,406.2,2,10.83,1016.2,28.4,99.97,26.164,36.663,384.3,410.6,371.6,397.1,-25.5,372.8,398.4,-25.6,8.082,2,-999,5,3.285,2,210.5,2
CHEECA_80W_25N,24.898,-80.618,4/1/17,21:17,388.1,2,3.47,409.2,2,2.68,1015.4,30.1,100.19,27.275,36.653,389.5,410.3,375.5,395.6,-20.1,376.7,396.8,-20.2,8.069,2,-999,5,3.309,2,210.9,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,0:17,345.9,2,5.66,406.5,2,4.47,1016.4,31,101.57,26.628,36.695,347.8,408.4,336.1,394.6,-58.5,337.2,395.8,-58.7,8.108,2,-999,5,3.309,2,234.2,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,3:17,349.1,2,9.88,404.4,2,9.17,1017.5,30.1,102.06,26.434,36.67,352.6,408.1,341.3,395,-53.7,342.3,396.2,-53.9,-999,5,0.112,2,3.329,2,226.8,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,6:17,348.7,2,10.08,404.6,2,9.59,1016.7,29,102.32,26.313,36.68,352.2,408.5,340.7,395.1,-54.4,341.8,396.3,-54.6,-999,5,0.106,2,3.071,2,226.1,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,9:17,352.1,2,9.87,404.5,2,9.42,1015.9,28.4,102.19,26.221,36.691,355.6,408.3,343.7,394.7,-50.9,344.8,395.9,-51.1,-999,5,-999,5,3.001,2,222.1,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,12:17,365.2,2,10.62,404,2,10.07,1017.1,27.9,101.34,26.169,36.692,369.2,408.1,357.3,395,-37.7,358.4,396.3,-37.8,-999,5,-999,5,2.908,2,209.6,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,15:17,346,2,11.08,404.7,2,10.01,1018.2,27.9,101.94,26.263,36.681,349.9,408.8,339,396.1,-57.1,340,397.3,-57.3,-999,5,-999,5,2.639,2,227.5,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,18:17,339.5,2,10.78,404.7,2,9.56,1016.8,28.6,102.78,26.556,36.671,343.2,408.6,331.9,395.1,-63.2,332.9,396.3,-63.4,-999,5,-999,5,2.58,2,235.3,2
CHEECA_80W_25N,24.898,-80.618,4/2/17,21:17,345.2,2,10.39,404.5,2,8.98,1015.6,29,102.38,26.856,36.706,348.9,408.1,336.7,393.9,-57.2,337.7,395.1,-57.4,-999,5,-999,5,2.812,2,235.4,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,0:17,347.4,2,9.83,403.8,2,8.93,1015.7,29.3,101.93,26.853,36.736,350.8,407.5,338.6,393.3,-54.7,339.7,394.5,-54.9,-999,5,-999,5,3.065,2,230.9,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,3:17,335.6,2,9.84,404,2,9.42,1016.3,28.6,101.81,26.777,36.811,338.9,407.8,327.4,393.9,-66.5,328.4,395.2,-66.7,-999,5,0.126,2,3.458,2,231,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,6:17,354.8,2,9.66,403.5,2,9.14,1014.6,27.9,100.81,26.736,36.922,358.2,407.3,345.5,392.8,-47.3,346.6,394,-47.4,-999,5,0.157,2,5.106,2,216.7,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,9:17,353.8,2,9.75,403.4,2,9.35,1014.9,27.5,100.38,26.752,37.021,357.2,407.2,344.6,392.8,-48.2,345.7,394,-48.3,-999,5,-999,5,6.183,2,212.6,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,12:17,351.9,2,10.07,403.4,2,9.5,1016,27.2,100.11,26.789,37.103,355.5,407.2,343.2,393.2,-50,344.3,394.4,-50.1,-999,5,-999,5,6.153,2,208.7,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,15:17,364.1,2,10.43,404,2,9.66,1016.5,27.3,99.75,26.86,37.085,368,407.9,355.5,394,-38.6,356.6,395.3,-38.7,-999,5,-999,5,7.003,2,202.3,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,18:17,365.7,2,10.48,403.5,2,9.55,1015.7,27.5,100,27.046,37.034,369.6,407.4,356.6,393.1,-36.5,357.7,394.3,-36.6,-999,5,-999,5,9.707,2,210.1,2
CHEECA_80W_25N,24.898,-80.618,4/3/17,21:17,362,2,9.7,403.3,2,9.72,1013.3,27.8,100.6,27.05,36.904,365.5,407.2,351.8,391.9,-40.1,352.9,393.2,-40.3,-999,5,-999,5,8.961,2,217.9,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,0:17,360.7,2,9.79,403.6,2,9.48,1013.9,27.7,100.63,26.852,36.873,364.3,407.4,351,392.5,-41.6,352.1,393.8,-41.7,-999,5,-999,5,10.719,2,213.1,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,3:17,373.6,2,9.82,403.7,2,9.5,1014.9,27.3,100.19,26.626,36.909,377.3,407.6,364.1,393.3,-29.2,365.2,394.5,-29.3,-999,5,0.287,2,12.445,2,205.3,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,6:17,385.7,2,9.62,403.9,2,9.28,1013.9,27,99.44,26.556,36.996,389.5,407.7,375.5,393,-17.5,376.7,394.2,-17.6,-999,5,0.313,2,-999,4,196.6,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,9:17,382.5,2,9.62,404.3,2,9.19,1013.3,26.8,98.96,26.447,37.058,386.2,408.1,372.1,393.2,-21.1,373.3,394.5,-21.1,-999,5,-999,5,-999,4,196.3,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,12:17,397.6,2,10.12,404.3,2,9.56,1014.9,26.6,97.99,26.331,37.054,401.6,408.2,387.8,394.1,-6.3,389,395.3,-6.4,-999,5,-999,5,10.956,2,186.3,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,15:17,395,2,10.88,404.7,2,10.17,1015.9,26.8,97.72,26.43,37.017,399.4,408.9,385.9,395.1,-9.2,387.1,396.3,-9.2,-999,5,-999,5,10.135,2,190.5,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,18:17,380.6,2,10.41,405,2,9.49,1014.8,27.5,98.42,26.741,36.928,384.6,408.9,371,394.4,-23.4,372.2,395.7,-23.5,-999,5,-999,5,7.053,2,206.4,2
CHEECA_80W_25N,24.898,-80.618,4/4/17,21:17,380.2,2,9.99,404.5,2,9.18,1013.9,28.3,99.17,26.913,36.909,384.1,408.3,370,393.3,-23.3,371.2,394.6,-23.4,-999,5,-999,5,5.187,2,211.2,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,0:17,380.6,2,10.38,404,2,9.26,1014.7,28.8,99.48,26.918,36.939,384.6,407.8,370.8,393.2,-22.3,372,394.4,-22.4,-999,5,-999,5,5.874,2,209.9,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,3:17,387,2,10.5,402.6,2,9.67,1015.9,28.3,99.27,26.822,36.959,391.1,406.5,377.6,392.5,-14.8,378.8,393.7,-14.9,-999,5,0.221,2,5.798,2,202.1,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,6:17,397.4,2,10.34,403.5,2,9.78,1015.3,27.8,98.75,26.686,36.971,401.5,407.5,387.5,393.3,-5.8,388.7,394.5,-5.8,-999,5,0.213,2,5.929,2,194.7,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,9:17,393.4,2,10.23,403.9,2,9.47,1014.5,27.5,98.18,26.569,36.985,397.5,407.7,383.4,393.3,-9.9,384.6,394.5,-9.9,-999,5,-999,5,7.291,2,194.8,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,12:17,426.2,2,10.61,403.3,2,9.85,1016.3,27.2,96.86,26.467,36.978,430.7,407.3,416.3,393.7,22.7,417.7,394.9,22.7,-999,5,-999,5,6.347,2,175.3,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,15:17,390.4,2,11.38,407.1,2,10.36,1016.9,27.4,97.46,26.616,36.922,394.9,411.4,381.8,397.8,-15.9,383,399,-16,-999,5,-999,5,5.952,2,199.7,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,18:17,377.4,2,11.68,403.5,2,10.81,1015.4,28.2,98.65,26.887,36.884,381.8,407.9,368.4,393.5,-25.1,369.6,394.8,-25.2,-999,5,-999,5,5.254,2,212.9,2
CHEECA_80W_25N,24.898,-80.618,4/5/17,21:17,371.2,2,10.95,404,2,9.66,1014,29,99.69,27.105,36.859,375.3,407.9,361.4,392.8,-31.4,362.5,394.1,-31.5,-999,5,-999,5,4.459,2,218.4,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,0:17,371.3,2,10.64,402.7,2,9.65,1014.8,29.2,100.32,27.076,36.875,375.3,406.6,361.8,392,-30.2,362.9,393.2,-30.3,-999,5,-999,5,4.414,2,217.2,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,3:17,383.7,2,11.09,402.8,2,10.22,1016.6,28.6,100.32,27.066,36.928,388,407,374.7,393,-18.3,375.9,394.3,-18.4,-999,5,0.264,2,4.595,2,209.9,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,6:17,394.7,2,10.81,402.9,2,10.18,1015.6,28.1,99.71,26.949,36.906,399,407,385,392.8,-7.7,386.2,394,-7.8,-999,5,0.256,2,4.958,2,199.9,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,9:17,390.4,2,10.77,403.4,2,10.35,1014.6,27.8,99.36,26.856,36.856,394.6,407.6,380.5,393,-12.5,381.7,394.2,-12.5,-999,5,-999,5,4.573,2,201,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,12:17,391.6,2,11.23,403.4,2,10.84,1015.6,27.7,98.98,26.807,36.879,396.1,407.9,382.3,393.7,-11.4,383.5,394.9,-11.4,-999,5,-999,5,4.89,2,198.2,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,15:17,408.1,2,11.71,404.1,2,10.7,1017,27.9,98.41,26.907,36.894,412.9,408.5,399,394.7,4.3,400.3,396,4.3,-999,5,-999,5,4.267,2,194.3,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,18:17,366.4,2,11.54,404.1,2,10.47,1015.4,28.3,99.67,27.211,36.835,370.6,408.4,357.4,393.8,-36.4,358.5,395,-36.5,-999,5,-999,5,4.379,2,219.4,2
CHEECA_80W_25N,24.898,-80.618,4/6/17,21:17,364.9,2,11.37,404.1,2,10.39,1013.9,28.6,100.84,27.305,36.74,369.1,408.3,355.3,393,-37.8,356.4,394.2,-37.9,-999,5,-999,5,3.982,2,226,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,0:17,364.5,2,10.17,405.7,2,9.29,1014.2,28.6,101.44,27.238,36.696,368.2,409.5,354.6,394.3,-39.7,355.7,395.6,-39.8,-999,5,-999,5,3.649,2,222.5,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,3:17,362.8,2,9.55,407.9,2,8.61,1015.9,27.8,101.34,27.21,36.936,366.3,411.4,353.4,396.9,-43.5,354.5,398.2,-43.6,-999,5,0.365,2,3.76,2,215,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,6:17,373.4,2,9.34,410.1,2,8.25,1016.7,26.9,100.52,27.081,37.115,376.9,413.5,364,399.3,-35.3,365.2,400.6,-35.4,-999,5,0.346,2,3.458,2,199.5,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,9:17,378.5,2,8.11,410.3,2,7.16,1016.7,26.1,99.76,26.685,37.09,381.6,413.2,368.9,399.4,-30.5,370,400.7,-30.6,-999,5,-999,5,3.43,2,197.7,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,12:17,365.5,2,7.96,409.5,2,7.24,1018.5,25.1,99.61,26.216,36.781,368.4,412.5,357.1,399.8,-42.7,358.2,401.1,-42.9,-999,5,-999,5,2.944,2,204.4,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,15:17,356.2,2,9.2,409,2,7.73,1019.3,24.5,99.57,26.023,36.943,359.5,412.2,348.8,399.9,-51.1,349.9,401.2,-51.3,-999,5,-999,5,2.567,2,207.6,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,18:17,356.1,2,9.74,409.9,2,7.62,1018.4,24.9,100.17,26.213,36.97,359.6,413.1,348.5,400.3,-51.9,349.6,401.6,-52,-999,5,-999,5,2.983,2,219.8,2
CHEECA_80W_25N,24.898,-80.618,4/7/17,21:17,356.7,2,9.34,408,2,7.03,1016.2,26,101.17,26.416,37.027,360.1,410.9,348,397.1,-49.1,349.1,398.4,-49.2,-999,5,-999,5,3.028,2,228.4,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,0:17,341.6,2,8.07,407.4,2,6.47,1016.7,26.8,101.59,26.237,37.033,344.3,410.1,333.1,396.7,-63.6,334.2,398,-63.8,-999,5,-999,5,2.912,2,222.9,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,3:17,344.6,2,8.04,409.2,2,6.75,1018,25.9,101.67,25.913,37.031,347.4,411.9,336.7,399.3,-62.5,337.8,400.5,-62.7,-999,5,0.425,2,3.589,2,219.3,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,6:17,333.8,2,7.14,411.4,2,5.9,1017.7,25,101.25,25.474,37,336.2,413.8,326.1,401.3,-75.3,327.1,402.6,-75.5,-999,5,0.408,2,3.148,2,214.2,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,9:17,345,2,6.72,412.2,2,5.6,1017.7,23.9,100.6,25.032,37.077,347.3,414.5,337.1,402.3,-65.2,338.2,403.6,-65.4,-999,5,-999,5,3.015,2,205.4,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,12:17,337.4,2,7.21,410.8,2,6.16,1018.8,22.7,100.32,24.784,37.054,339.8,413.4,330.3,401.8,-71.5,331.4,403.1,-71.7,-999,5,-999,5,2.973,2,210.7,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,15:17,328,2,7.84,411.7,2,6.17,1019.5,22.2,100.06,24.75,37.204,330.6,414.3,321.6,403,-81.5,322.6,404.3,-81.7,-999,5,-999,5,3.009,2,210.5,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,18:17,329.1,2,8.46,408.9,2,8.21,1017.9,23,101.09,25.08,37.131,331.9,412.3,322.2,400.2,-78,323.2,401.5,-78.3,-999,5,-999,5,2.814,2,223.1,2
CHEECA_80W_25N,24.898,-80.618,4/8/17,21:17,310.6,2,8.9,405.6,2,8.77,1016.1,24.8,101.98,25.271,37.077,313.4,409.2,303.6,396.3,-92.8,304.5,397.6,-93.1,-999,5,-999,5,2.779,2,231.8,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,0:17,329.3,2,1.46,410.9,2,-0.57,1016.1,26,101.74,25.062,36.829,329.7,410.6,319.5,397.9,-78.4,320.5,399.2,-78.6,-999,5,-999,5,2.516,2,224.3,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,3:17,332.9,2,7.69,408.7,2,6.25,1017.2,25.4,101.75,24.786,36.802,335.4,411.3,325.5,399.2,-73.6,326.6,400.4,-73.8,-999,5,0.443,2,2.488,2,221.8,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,6:17,317.4,2,7.57,412,2,6.18,1016.8,24.5,101.45,24.633,37.136,319.8,414.6,310.3,402.3,-92,311.3,403.6,-92.3,-999,5,0.401,2,2.566,2,216.4,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,9:17,339.6,2,7.36,416.1,2,6.35,1016.3,23.7,100.21,24.428,37.087,342.1,418.7,332,406.3,-74.3,333,407.6,-74.6,-999,5,-999,5,2.622,2,199.9,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,12:17,325.4,2,8.34,420.2,2,7.51,1017.7,23.2,100.45,24.457,36.904,328.1,423.3,318.8,411.3,-92.5,319.8,412.6,-92.8,-999,5,-999,5,2.5,2,218.6,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,15:17,335.2,2,8.91,411.9,2,7.6,1019.1,23.5,100.35,24.547,36.859,338.2,415.1,329,403.8,-74.8,330,405.1,-75.1,-999,5,-999,5,2.475,2,216.2,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,18:17,331.3,2,9.18,408.6,2,7.31,1018.7,24.3,100.62,24.809,37.038,334.4,411.6,325,400.1,-75,326.1,401.4,-75.3,-999,5,-999,5,3.094,2,224.3,2
CHEECA_80W_25N,24.898,-80.618,4/9/17,21:17,321.3,2,8.42,407.7,2,6.75,1017.7,25,101.29,24.895,36.995,324.1,410.5,314.6,398.5,-83.9,315.6,399.8,-84.2,-999,5,-999,5,2.706,2,230.7,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,0:17,322,2,8,407.1,2,7.04,1018.5,25.2,102.11,24.912,37.051,324.6,410,315.4,398.4,-83,316.4,399.6,-83.2,-999,5,-999,5,4.064,2,235.5,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,3:17,301.9,2,7.91,407.1,2,7.32,1020.2,24.8,102.27,24.642,37.247,304.3,410.1,296.3,399.3,-103,297.3,400.6,-103.3,-999,5,0.466,2,5.078,2,232.1,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,6:17,293.7,2,8.06,407.5,2,7.25,1018.9,24.3,102.03,24.236,37.354,296.1,410.4,288.1,399.4,-111.3,289.1,400.7,-111.6,-999,5,0.477,2,4.909,2,227.4,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,9:17,310.9,2,8.13,407.3,2,7.17,1018.3,23.9,101.44,24.023,37.202,313.4,410.3,305,399.2,-94.2,305.9,400.5,-94.5,-999,5,-999,5,4.385,2,217.9,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,12:17,328,2,8.85,408.1,2,7.6,1020,23.8,100.76,23.932,37.047,331,411.2,322.6,400.8,-78.2,323.7,402.1,-78.5,-999,5,-999,5,4.094,2,214.6,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,15:17,303.3,2,9.15,407.6,2,7.64,1021.6,24,100.99,24.159,37.176,306.1,410.8,298.8,400.9,-102.1,299.7,402.2,-102.4,-999,5,-999,5,3.855,2,225.2,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,18:17,305.5,2,9.2,407.8,2,7.39,1021.1,24.6,100.79,24.396,37.247,308.3,410.8,300.6,400.6,-100,301.6,401.9,-100.3,-999,5,-999,5,3.642,2,229.8,2
CHEECA_80W_25N,24.898,-80.618,4/10/17,21:17,294.7,2,8.4,406.8,2,7.5,1019.6,24.9,101.06,24.605,37.331,297.2,409.9,289.2,398.9,-109.7,290.1,400.2,-110.1,-999,5,-999,5,4.057,2,238.1,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,0:17,299.1,2,7.98,407.4,2,7.31,1019.3,24.9,100.99,24.362,37.415,301.5,410.4,293.5,399.5,-106,294.4,400.8,-106.3,-999,5,-999,5,4.937,2,233.3,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,3:17,301.2,2,7.99,407.3,2,7.42,1020.8,24.6,101.1,24.422,37.338,303.6,410.3,296,400,-104,296.9,401.3,-104.3,-999,5,0.555,2,6.313,2,225.5,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,6:17,311.1,2,8.34,407.3,2,7.58,1019.7,24.3,100.86,24.202,37.352,313.7,410.4,305.5,399.8,-94.2,306.5,401.1,-94.5,-999,5,0.505,2,5.829,2,221.2,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,9:17,318.2,2,8.27,407.6,2,7.3,1018.8,24.1,100.48,24.136,37.197,320.9,410.6,312.3,399.6,-87.3,313.3,400.9,-87.6,-999,5,-999,5,5.615,2,216.5,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,12:17,324.1,2,8.43,407.6,2,7.6,1020.4,23.9,100.25,23.953,37.001,326.9,410.8,318.7,400.5,-81.8,319.8,401.8,-82.1,-999,5,-999,5,5.634,2,215.4,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,15:17,327.4,2,8.94,407.4,2,7.99,1021.6,24,99.99,23.901,37.079,330.3,410.7,322.5,401,-78.5,323.6,402.3,-78.7,-999,5,-999,5,4.758,2,214.8,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,18:17,313.6,2,9.1,405,2,7.88,1020.3,24.4,100.15,24.134,37.232,316.5,408.2,308.5,397.9,-89.3,309.5,399.2,-89.6,-999,5,-999,5,4.818,2,221.3,2
CHEECA_80W_25N,24.898,-80.618,4/11/17,21:17,305.1,2,8.57,407.2,2,7.77,1018.9,24.7,100.71,24.242,37.18,307.7,410.4,299.5,399.4,-99.9,300.4,400.7,-100.3,-999,5,-999,5,5.125,2,226.9,2
CHEECA_80W_25N,24.898,-80.618,4/12/17,0:17,305,2,8.11,407,2,7.37,1019.5,24.9,101.21,24.255,37.033,307.5,410,299.4,399.2,-99.9,300.4,400.5,-100.2,-999,5,-999,5,5.144,2,229.7,2
CHEECA_80W_25N,24.898,-80.618,4/12/17,3:17,307.5,2,7.76,407.2,2,7.14,1020.4,24.5,101.1,24.158,36.986,309.9,410.2,302.1,399.8,-97.7,303.1,401.1,-98,-999,5,0.561,2,5.448,2,222.5,2
CHEECA_80W_25N,24.898,-80.618,4/12/17,6:17,300.9,2,8.7,407.2,2,8.04,1018.7,24.1,100.78,23.893,37.126,303.5,410.5,295.5,399.6,-104.1,296.5,400.9,-104.5,-999,5,0.54,2,5.119,2,219.2,2
CHEECA_80W_25N,24.898,-80.618,4/12/17,9:17,309.9,2,8.43,413.7,2,7.95,1017.5,24,100.29,23.795,37.127,312.6,417,304,405.5,-101.6,305,406.9,-101.9,-999,5,-999,5,4.359,2,214,2
CHEECA_80W_25N,24.898,-80.618,4/12/17,12:17,315.7,2,8.52,411.6,2,8.19,1018.1,23.9,100.18,23.812,36.857,318.5,415,309.9,403.8,-93.9,310.9,405.1,-94.2,-999,5,-999,5,3.441,2,216.7,2
