Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (total scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
CHEECA_80W_25N,24.898,-80.618,1/10/12,15:17,343.2,2,7.22,388.2,2,6.66,1019.2,23.2,99,21.021,36.383,345.7,390.8,338.3,382.4,-44.2,339.4,383.7,-44.3,8.097,2,-999,5,-999,5,217.65,2
CHEECA_80W_25N,24.898,-80.618,1/10/12,18:17,348.6,2,7.73,387.5,2,7.26,1016.6,24.9,99.24,21.359,36.382,351.3,390.4,342.7,380.8,-38.1,343.8,382.1,-38.3,8.111,2,-999,5,-999,5,221.01,2
CHEECA_80W_25N,24.898,-80.618,1/10/12,21:17,330.6,2,8.2,387.7,2,7.64,1015,25.9,100.36,21.823,36.337,333.4,390.7,324.4,380.3,-55.8,325.5,381.5,-56,8.113,2,-999,5,-999,5,239.03,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,0:17,342.8,2,7.8,389.5,2,7.12,1015.8,25.4,100.5,22.255,36.298,345.5,392.3,336.3,381.9,-45.6,337.4,383.2,-45.8,8.112,2,-999,5,-999,5,226.67,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,3:17,340.2,2,7.68,389.6,2,7.08,1016.2,24.5,100.67,22.647,36.255,342.9,392.4,333.6,381.8,-48.2,334.7,383.1,-48.4,8.116,2,-999,5,-999,5,224.96,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,6:17,342.3,2,7.6,388.9,2,7.09,1015,24,100.62,22.355,36.279,344.9,391.7,335.4,380.9,-45.5,336.5,382.2,-45.7,8.108,2,-999,5,-999,5,222.28,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,9:17,356.1,2,7.54,388.5,2,7.02,1013.7,23.7,99.86,22.316,36.278,358.8,391.2,348.4,380,-31.5,349.6,381.2,-31.6,8.088,2,-999,5,-999,5,207.65,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,12:17,365.7,2,7.45,389.7,2,6.96,1014.2,23.5,99.05,22.327,36.27,368.4,392.5,358,381.3,-23.3,359.2,382.6,-23.4,8.08,2,-999,5,-999,5,203.67,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,15:17,353,2,7.85,387.9,2,7.42,1015.9,23.7,99.07,22.428,36.27,355.7,390.8,346.2,380.3,-34.1,347.3,381.6,-34.2,8.082,2,-999,5,-999,5,214.29,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,18:17,355.1,2,8.01,389.2,2,7.6,1012.5,24.7,99.32,22.419,36.287,358,392.2,347.2,380.3,-33.1,348.3,381.6,-33.3,8.087,2,-999,5,-999,5,217.59,2
CHEECA_80W_25N,24.898,-80.618,1/11/12,21:17,348.9,2,7.83,388.7,2,7.39,1011.3,24.9,99.7,22.433,36.29,351.7,391.6,340.6,379.3,-38.7,341.7,380.6,-38.8,8.101,2,-999,5,-999,5,223.25,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,0:17,364.2,2,7.75,387.6,2,7.35,1009.7,24.3,99.56,22.985,36.192,367,390.5,354.6,377.3,-22.6,355.8,378.5,-22.7,8.084,2,-999,5,-999,5,211.28,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,3:17,369.3,2,7.73,387.2,2,7.37,1011.2,23.9,99.17,22.894,36.203,372.1,390.1,360.2,377.6,-17.4,361.3,378.8,-17.4,8.081,2,-999,5,-999,5,206.29,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,6:17,365.9,2,7.59,387.4,2,7.23,1011.6,23.8,98.83,22.816,36.2,368.7,390.2,357,377.8,-20.8,358.2,379.1,-20.9,8.078,2,-999,5,-999,5,203.16,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,9:17,392.3,2,7.42,389.5,2,7.1,1012,23.7,98.1,22.368,36.256,395.2,392.3,383.1,380.3,2.8,384.4,381.6,2.8,8.051,2,-999,5,-999,5,191.37,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,12:17,382.7,2,7.34,389.4,2,7.04,1014,23.4,97.56,22.425,36.245,385.6,392.1,374.5,380.9,-6.4,375.7,382.1,-6.4,8.067,2,-999,5,-999,5,189.77,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,15:17,374.7,2,7.67,388.3,2,7.5,1015.6,23.5,97.55,22.702,36.23,377.6,391.2,367.2,380.4,-13.3,368.4,381.7,-13.3,8.075,2,-999,5,-999,5,196.46,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,18:17,377.5,2,8,388.3,2,7.78,1014.1,24.7,97.56,22.816,36.212,380.6,391.4,369.4,379.9,-10.5,370.7,381.2,-10.5,8.073,2,-999,5,-999,5,196.27,2
CHEECA_80W_25N,24.898,-80.618,1/12/12,21:17,384.1,2,8.37,387.8,2,8.12,1014,25.6,97.77,22.771,36.246,387.3,391,376,379.5,-3.5,377.2,380.8,-3.5,8.065,2,-999,5,-999,5,198.61,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,0:17,377.3,2,8.14,387.5,2,7.68,1015.2,25.7,97.85,22.878,36.219,380.4,390.5,369.6,379.4,-9.8,370.8,380.7,-9.8,8.069,2,-999,5,-999,5,195.94,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,3:17,362.9,2,7.94,392.3,2,7.52,1016.2,25.1,98.15,23.046,36.183,365.8,395.2,355.7,384.3,-28.6,356.9,385.6,-28.7,8.087,2,-999,5,-999,5,206.84,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,6:17,375.6,2,7.64,391,2,7.24,1016.4,24.4,97.84,22.677,36.227,378.5,393.9,368.4,383.4,-15,369.6,384.6,-15,8.068,2,-999,5,-999,5,171.7,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,9:17,387.5,2,7.33,391.1,2,6.99,1017.1,23.7,97.21,22.651,36.225,390.4,393.9,380.2,383.7,-3.4,381.5,384.9,-3.4,8.06,2,-999,5,-999,5,188.91,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,12:17,402.5,2,7.3,393.9,2,6.96,1018.9,23.2,96.47,22.602,36.235,405.4,396.7,395.6,387.1,8.5,396.9,388.4,8.5,8.04,2,-999,5,-999,5,178.99,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,15:17,393.6,2,7.53,390.5,2,7.1,1020.5,23.3,96.24,22.718,36.229,396.6,393.3,387.5,384.3,3.2,388.8,385.6,3.2,8.053,2,-999,5,-999,5,183.41,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,18:17,382.7,2,7.89,388.9,2,7.56,1018.7,25.3,96.7,23.002,36.229,385.8,391.9,376.1,382.1,-6,377.4,383.4,-6,8.059,2,-999,5,-999,5,199.66,2
CHEECA_80W_25N,24.898,-80.618,1/13/12,21:17,369.9,2,8.43,391.4,2,7.84,1018.9,27.1,97.51,23.006,36.247,373,394.5,363.8,384.7,-21,365,386,-21,8.068,2,-999,5,-999,5,197.48,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,0:17,373.5,2,8.36,401.7,2,7.63,1020.1,26.6,97.86,22.884,36.256,376.6,404.7,367.8,395.3,-27.5,369,396.6,-27.5,8.071,2,-999,5,-999,5,203.16,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,3:17,378.7,2,7.9,400.9,2,7.35,1021,25.4,98.01,22.721,36.267,381.7,403.9,373.1,394.8,-21.7,374.4,396.1,-21.8,8.064,2,-999,5,-999,5,203.92,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,6:17,380.9,2,7.62,403.1,2,7.15,1021.1,24.4,97.99,22.613,36.261,383.9,406,375.4,397.1,-21.7,376.6,398.4,-21.7,8.068,2,-999,5,-999,5,202.88,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,9:17,391,2,6.38,396.8,2,5.97,1021.4,23.6,97.71,22.343,36.262,393.5,399.2,385.1,390.7,-5.6,386.4,392,-5.6,8.058,2,-999,5,-999,5,204.3,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,12:17,388.4,2,5.55,398.6,2,5.3,1023.5,22.2,97.54,21.979,36.271,390.6,400.7,383.3,393.2,-10,384.5,394.5,-10,8.066,2,-999,5,-999,5,201.42,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,15:17,386.2,2,5.66,394.2,2,5.5,1025.5,20.9,97.75,21.786,36.298,388.4,396.4,382,389.9,-7.9,383.3,391.2,-7.9,8.072,2,-999,5,-999,5,206.78,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,18:17,369.8,2,6.08,391.8,2,5.62,1023.8,20.7,98.37,21.67,36.333,372.1,394,365.4,387,-21.6,366.6,388.3,-21.6,8.085,2,-999,5,-999,5,217.96,2
CHEECA_80W_25N,24.898,-80.618,1/14/12,21:17,374.2,2,6.75,391.9,2,5.65,1024.3,21.2,99.13,21.684,36.315,376.8,394.1,370.2,387.2,-17,371.4,388.5,-17.1,8.078,2,-999,5,-999,5,229.6,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,0:17,380.5,2,6.06,396.4,2,5.35,1025.5,21.1,99.58,21.472,36.266,382.8,398.6,376.7,392.2,-15.5,378,393.5,-15.5,8.078,2,-999,5,-999,5,228.47,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,3:17,363,2,5.74,395.6,2,5.22,1026.6,20.3,99.66,21.266,36.341,365.1,397.7,359.7,391.9,-32.2,360.9,393.2,-32.3,8.095,2,-999,5,-999,5,220.67,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,6:17,348.8,2,5.35,395.8,2,5.03,1026.3,19.7,99.45,21.237,36.386,350.7,397.8,345.4,391.8,-46.4,346.6,393.2,-46.6,8.095,2,-999,5,-999,5,215.86,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,9:17,353.3,2,5.24,395.2,2,4.72,1026.1,19.1,99.13,20.93,36.397,355.1,397.1,349.9,391.3,-41.3,351.1,392.6,-41.5,8.086,2,-999,5,-999,5,211.53,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,12:17,356.5,2,5.16,396.7,2,4.65,1028,18.4,98.71,20.604,36.404,358.4,398.6,354,393.7,-39.7,355.2,395.1,-39.9,8.08,2,-999,5,-999,5,208.38,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,15:17,342.8,2,5.31,397.3,2,4.5,1030.3,18.3,98.69,20.409,36.416,344.6,399.1,341.3,395.2,-54,342.4,396.6,-54.1,8.103,2,-999,5,-999,5,214.96,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,18:17,338.2,2,5.93,393.5,2,4.97,1027.9,18.9,99.17,20.515,36.437,340.2,395.5,336,390.6,-54.6,337.2,391.9,-54.7,8.113,2,-999,5,-999,5,224.99,2
CHEECA_80W_25N,24.898,-80.618,1/15/12,21:17,336.2,2,6.29,392.8,2,5.71,1027.2,19.9,99.81,20.599,36.444,338.3,395,333.9,389.9,-56,335.1,391.2,-56.1,8.107,2,-999,5,-999,5,230.11,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,0:17,332.2,2,5.97,393.3,2,5.45,1027.9,20.1,100.05,20.326,36.445,334.2,395.4,330.2,390.7,-60.5,331.4,392,-60.7,8.112,2,-999,5,-999,5,227.41,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,3:17,331.6,2,5.74,395.3,2,5.27,1029.1,19.7,99.97,20.065,36.455,333.5,397.4,330,393.3,-63.2,331.2,394.6,-63.4,8.118,2,-999,5,-999,5,223.45,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,6:17,336.1,2,5.5,400,2,5.1,1028.2,19.2,99.79,20.272,36.45,337.9,402.1,334,397.4,-63.4,335.1,398.8,-63.6,8.109,2,-999,5,-999,5,219.5,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,9:17,341.3,2,5.24,396.4,2,4.84,1026.6,18.7,99.41,20.081,36.452,343.1,398.3,338.6,393.2,-54.6,339.8,394.5,-54.7,8.108,2,-999,5,-999,5,215.83,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,12:17,343.8,2,5.35,399.7,2,5.02,1027.8,18.3,99.02,19.894,36.469,345.7,401.7,341.7,397.1,-55.4,342.9,398.5,-55.6,8.098,2,-999,5,-999,5,210.82,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,15:17,331.3,2,5.69,390.9,2,5.44,1029.4,18.5,98.99,19.62,36.494,333.2,393,330,389.2,-59.2,331.2,390.6,-59.4,8.11,2,-999,5,-999,5,219.22,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,18:17,326.6,2,6.03,390.1,2,5.81,1026.7,19.5,99.38,19.674,36.519,328.6,392.4,324.6,387.6,-63,325.7,388.9,-63.2,8.125,2,-999,5,-999,5,229.03,2
CHEECA_80W_25N,24.898,-80.618,1/16/12,21:17,327.6,2,6.33,390.6,2,6.06,1026,20.3,99.69,19.917,36.502,329.7,393,325.3,387.7,-62.5,326.4,389.1,-62.7,8.113,2,-999,5,-999,5,229.43,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,0:17,333.6,2,6.38,391.9,2,5.8,1026.3,20.7,99.69,19.797,36.519,335.7,394.2,331.4,389.2,-57.7,332.6,390.5,-57.9,8.114,2,-999,5,-999,5,226.46,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,3:17,343.7,2,6.11,391.6,2,5.65,1026.7,20.6,99.39,19.654,36.544,345.9,393.8,341.6,389,-47.4,342.8,390.3,-47.5,8.096,2,-999,5,-999,5,218.85,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,6:17,341.3,2,6.12,391.4,2,5.67,1025.2,20.5,99.24,19.803,36.505,343.4,393.6,338.6,388.1,-49.5,339.8,389.5,-49.7,8.107,2,-999,5,-999,5,220.14,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,9:17,353.9,2,6.03,390.6,2,5.6,1024.1,20.4,99,19.427,36.609,356,392.8,350.9,387.1,-36.2,352.1,388.5,-36.4,8.091,2,-999,5,-999,5,218.46,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,12:17,352,2,6.01,391,2,5.58,1024.7,20.3,98.77,18.938,36.687,354.1,393.2,349.4,387.9,-38.5,350.6,389.3,-38.7,8.094,2,-999,5,-999,5,217.33,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,15:17,356.7,2,6.27,390.2,2,5.83,1025.8,20.8,98.65,18.942,36.717,358.9,392.5,354.5,387.7,-33.2,355.8,389.1,-33.3,8.072,2,-999,5,-999,5,218.15,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,18:17,346.7,2,6.78,389.6,2,6.44,1022.5,22.4,98.91,19.605,36.602,349.1,392.1,343.4,385.7,-42.3,344.6,387,-42.5,8.095,2,-999,5,-999,5,224.33,2
CHEECA_80W_25N,24.898,-80.618,1/17/12,21:17,343.2,2,7.33,390.1,2,6.96,1021.3,23.6,99.21,20.311,36.493,345.8,392.8,339.4,385.6,-46.2,340.5,386.9,-46.4,8.103,2,-999,5,-999,5,224.39,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,0:17,343,2,7.01,390.4,2,6.4,1022,23.7,99.42,20.621,36.443,345.5,392.9,339.2,385.7,-46.6,340.3,387.1,-46.7,8.1,2,-999,5,-999,5,221.54,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,3:17,346.3,2,6.92,389.7,2,6.42,1022.4,23,99.43,20.498,36.46,348.7,392.2,342.5,385.3,-42.8,343.7,386.6,-42.9,8.091,2,-999,5,-999,5,220.07,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,6:17,344.6,2,6.83,389.7,2,6.37,1020.2,22.5,99.53,20.488,36.455,346.9,392.2,340.1,384.5,-44.4,341.2,385.8,-44.5,8.104,2,-999,5,-999,5,221.57,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,9:17,341.7,2,6.83,389.7,2,6.38,1018.8,22.3,99.6,21.075,36.379,344,392.2,336.5,383.6,-47.1,337.6,384.9,-47.3,8.105,2,-999,5,-999,5,219.37,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,12:17,348.1,2,6.64,404.6,2,6.22,1020.1,22,99.34,20.962,36.387,350.4,407.2,343.2,398.8,-55.6,344.4,400.2,-55.8,8.095,2,-999,5,-999,5,213.67,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,15:17,347,2,6.81,405,2,6.35,1021.2,22.3,99.36,20.774,36.414,349.4,407.6,342.7,399.8,-57.1,343.8,401.2,-57.3,8.099,2,-999,5,-999,5,212.97,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,18:17,347.7,2,7.32,388.5,2,6.82,1019.1,24.8,99.64,21.817,36.349,350.2,391.2,342.3,382.2,-40,343.4,383.5,-40.1,8.1,2,-999,5,-999,5,209.23,2
CHEECA_80W_25N,24.898,-80.618,1/18/12,21:17,357.3,2,8.4,388.7,2,7.4,1018.2,26.4,99.71,23.097,36.288,360.3,391.6,351.1,381.5,-30.5,352.2,382.8,-30.6,8.086,2,-999,5,-999,5,205.85,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,0:17,351.4,2,7.86,390.5,2,7.07,1018.8,26.3,99.73,23.026,36.272,354.1,393.3,345.3,383.4,-38.1,346.5,384.7,-38.3,8.092,2,-999,5,-999,5,203.62,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,3:17,349.5,2,7.44,391.3,2,6.83,1018.5,24.9,99.71,22.453,36.305,352.1,394,343.5,384.4,-40.9,344.7,385.7,-41,8.09,2,-999,5,-999,5,217.27,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,6:17,337.8,2,7.28,391.7,2,6.75,1017.7,23.7,100.26,21.378,36.4,340.3,394.4,332.3,385.1,-52.8,333.4,386.4,-53,8.095,2,-999,5,-999,5,196.59,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,9:17,342.3,2,6.95,391.1,2,6.51,1016.8,22.9,100.32,21.289,36.403,344.7,393.7,336.4,384.1,-47.7,337.5,385.4,-47.9,8.103,2,-999,5,-999,5,200.93,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,12:17,339.4,2,6.85,396.6,2,6.45,1018.6,22.3,100.44,21.304,36.395,341.8,399.2,334.1,390.2,-56.1,335.2,391.5,-56.3,8.102,2,-999,5,-999,5,225.28,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,15:17,341.8,2,6.9,396.4,2,6.44,1020.4,22.2,100.48,21.289,36.401,344.1,399,337,390.7,-53.7,338.1,392.1,-53.9,8.104,2,-999,5,-999,5,215.17,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,18:17,339.4,2,7.28,393.8,2,6.72,1019.1,23.3,101.01,21.363,36.417,341.8,396.5,334.3,387.7,-53.4,335.4,389,-53.6,8.105,2,-999,5,-999,5,229.79,2
CHEECA_80W_25N,24.898,-80.618,1/19/12,21:17,341.1,2,8.25,395.4,2,7.47,1018.9,24.3,101.21,22.078,36.372,344,398.3,335.9,389,-53.1,337.1,390.3,-53.3,8.109,2,-999,5,-999,5,216,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,0:17,337.8,2,7.36,392,2,6.59,1019.6,24.2,101.31,22.026,36.364,340.3,394.6,332.6,385.7,-53,333.7,387,-53.2,8.098,2,-999,5,-999,5,228.16,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,3:17,346.1,2,7.1,391.5,2,6.52,1019.9,23.2,100.95,21.907,36.358,348.6,394.1,340.9,385.4,-44.5,342,386.7,-44.7,8.091,2,-999,5,-999,5,214.38,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,6:17,346.7,2,7.08,389.7,2,6.55,1020,22.6,100.6,21.671,36.359,349.2,392.3,341.6,383.8,-42.2,342.7,385,-42.3,8.097,2,-999,5,-999,5,219.51,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,9:17,360,2,6.95,389.3,2,6.44,1018.9,22.3,99.63,21.784,36.353,362.6,391.8,354.2,382.8,-28.6,355.4,384.1,-28.7,8.085,2,-999,5,-999,5,200.58,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,12:17,348.5,2,6.79,392.4,2,6.4,1020.5,22,99.46,21.775,36.35,350.9,394.9,343.4,386.5,-43.1,344.5,387.8,-43.2,8.102,2,-999,5,-999,5,213.08,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,15:17,348.5,2,7.09,389.4,2,6.52,1022.1,22.4,99.43,21.84,36.36,350.9,392,344,384.2,-40.2,345.1,385.5,-40.4,8.089,2,-999,5,-999,5,214.35,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,18:17,340.3,2,7.68,389.6,2,7.07,1020.7,24,100.01,22.115,36.364,343,392.3,335.6,383.8,-48.3,336.7,385.1,-48.4,8.096,2,-999,5,-999,5,225.11,2
CHEECA_80W_25N,24.898,-80.618,1/20/12,21:17,330.9,2,8.36,388.4,2,7.69,1020.3,24.9,100.94,22.069,36.391,333.7,391.4,326.4,382.8,-56.5,327.5,384.1,-56.7,8.111,2,-999,5,-999,5,237.07,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,0:17,340.2,2,7.49,390.2,2,6.7,1020.9,24.8,101.14,21.916,36.411,342.8,392.8,335.5,384.5,-49,336.6,385.8,-49.2,8.107,2,-999,5,-999,5,232.98,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,3:17,346.8,2,7.34,389.3,2,6.67,1020.8,23.8,100.8,21.74,36.428,349.4,391.9,342,383.7,-41.7,343.2,385,-41.8,8.091,2,-999,5,-999,5,224.57,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,6:17,361,2,7.21,390,2,6.62,1020.5,23.1,100.04,21.597,36.435,363.7,392.6,356,384.3,-28.3,357.2,385.6,-28.4,8.087,2,-999,5,-999,5,214.84,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,9:17,355.5,2,7.02,390.5,2,6.43,1018.8,22.8,99.6,21.557,36.433,358,393.1,349.9,384.2,-34.2,351.1,385.4,-34.4,8.089,2,-999,5,-999,5,210.14,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,12:17,343.3,2,6.92,390.1,2,6.36,1020.1,22.4,99.54,21.562,36.406,345.7,392.6,338.3,384.2,-45.9,339.5,385.5,-46,8.095,2,-999,5,-999,5,215.97,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,15:17,345.3,2,7.21,389.1,2,6.57,1021.2,22.7,99.52,21.73,36.392,347.8,391.7,340.6,383.6,-43,341.8,384.9,-43.1,8.08,2,-999,5,-999,5,216.49,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,18:17,346.4,2,7.81,387.2,2,7.22,1018.7,25,99.87,22.233,36.379,349.2,390.1,340.9,380.8,-39.9,342,382,-40,8.096,2,-999,5,-999,5,221.04,2
CHEECA_80W_25N,24.898,-80.618,1/21/12,21:17,351.7,2,8.62,388.3,2,8.14,1018.2,26.9,100.02,22.795,36.347,354.7,391.5,345.8,381.6,-35.8,346.9,382.9,-35.9,8.094,2,-999,5,-999,5,219.42,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,0:17,343.8,2,8.19,389.2,2,7.37,1018.4,27.1,100.25,22.58,36.34,346.6,392.1,338.1,382.4,-44.4,339.2,383.7,-44.5,8.105,2,-999,5,-999,5,220.36,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,3:17,339.6,2,7.83,395,2,7.2,1019.3,25.6,100.4,22.476,36.34,342.3,397.9,334.2,388.5,-54.3,335.3,389.8,-54.5,8.11,2,-999,5,-999,5,223,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,6:17,347.2,2,7.61,394.1,2,7.09,1019.3,24.4,100.45,22.219,36.394,349.8,396.9,341.7,387.7,-46,342.9,389,-46.1,8.09,2,-999,5,-999,5,217.88,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,9:17,349.8,2,7.33,399,2,6.98,1018.4,23.7,100.18,22.325,36.359,352.4,401.8,343.9,392.1,-48.2,345,393.4,-48.3,8.09,2,-999,5,-999,5,211.34,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,12:17,350.3,2,7.1,395.6,2,6.71,1018.8,23,99.92,22.146,36.38,352.8,398.3,344.5,388.9,-44.4,345.7,390.2,-44.5,8.081,2,-999,5,-999,5,211.92,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,15:17,343.9,2,7.35,391,2,6.86,1020.3,22.9,99.98,22.008,36.387,346.4,393.7,338.8,385.1,-46.2,340,386.3,-46.4,8.067,2,-999,5,-999,5,219.56,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,18:17,346.1,2,7.88,388.8,2,7.47,1018.7,24.2,100.47,22.28,36.407,348.8,391.7,340.5,382.4,-41.8,341.7,383.6,-42,8.084,2,-999,5,-999,5,225.12,2
CHEECA_80W_25N,24.898,-80.618,1/22/12,21:17,338.7,2,8.55,388.2,2,8.01,1018.2,25.6,101.57,22.426,36.415,341.6,391.3,333.2,381.7,-48.4,334.3,382.9,-48.6,8.085,2,-999,5,-999,5,243.54,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,0:17,336.3,2,8.07,388.6,2,7.31,1019,25.8,101.63,22.304,36.409,339,391.5,331,382.2,-51.2,332.1,383.5,-51.4,8.094,2,-999,5,-999,5,234.29,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,3:17,337.4,2,7.98,388.9,2,7.33,1019.3,24.9,101.47,22.584,36.341,340.1,391.7,332.1,382.4,-50.4,333.2,383.7,-50.5,8.095,2,-999,5,-999,5,228.15,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,6:17,343,2,7.8,388.9,2,7.25,1018.9,24.3,101.12,22.502,36.347,345.7,391.7,337.4,382.3,-44.9,338.5,383.6,-45.1,-999,4,-999,5,-999,5,221.19,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,9:17,347.9,2,7.74,389.6,2,7.23,1018.6,24,100.65,22.284,36.382,350.6,392.4,342.1,383,-40.9,343.3,384.3,-41,8.105,2,-999,5,-999,5,219.34,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,12:17,373.3,2,7.58,390.3,2,7.07,1018.8,23.8,99.87,22.002,36.438,376.2,393,367.4,383.8,-16.5,368.6,385.1,-16.5,8.062,2,-999,5,-999,5,212.94,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,15:17,366.3,2,7.78,390,2,7.23,1020,23.8,99.65,22.103,36.415,369.2,392.8,361,384,-23.1,362.2,385.3,-23.2,8.072,2,-999,5,-999,5,216.21,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,18:17,353.4,2,8.21,387.8,2,7.75,1018.3,24.8,100.21,22.293,36.422,356.4,390.9,347.7,381.4,-33.7,348.9,382.7,-33.8,8.071,2,-999,5,-999,5,229.12,2
CHEECA_80W_25N,24.898,-80.618,1/23/12,21:17,344.5,2,8.61,387.6,2,8.27,1018.2,25.8,100.95,22.571,36.404,347.5,390.9,338.9,381.2,-42.3,340,382.4,-42.4,8.1,2,-999,5,-999,5,235,2
CHEECA_80W_25N,24.898,-80.618,1/24/12,0:17,351,2,8.18,388.9,2,7.47,1018.6,26,100.89,22.729,36.356,353.9,391.9,345.1,382.2,-37,346.3,383.4,-37.2,8.094,2,-999,5,-999,5,225.81,2
CHEECA_80W_25N,24.898,-80.618,1/24/12,3:17,353.4,2,8.01,388.9,2,7.42,1018.9,25.2,100.62,22.761,36.338,356.3,391.8,347.6,382.3,-34.7,348.7,383.6,-34.8,-999,4,-999,5,-999,5,221.3,2
